id,title,year,rating,votes,length,genres
tt0337917,Catch That Kid ,2004,4.7,3458,91,Action|Adventure|Comedy|Crime|Family
tt0065528,Catch-22 ,1970,7.1,10307,122,Comedy|War
tt0096875,Catchfire ,1990,5.4,1603,0,Action|Comedy|Drama|Romance|Thriller
tt0239395,Cats & Dogs ,2001,5.2,19285,87,Action|Adventure|Comedy|Family
tt1287468,Cats & Dogs: The Revenge of Kitty Galore ,2010,3.6,4080,82,Action|Comedy|Family
tt0118829,Cats Don't Dance ,1997,6.9,2021,75,Animation|Comedy|Family|Fantasy|Musical
tt0327554,Catwoman ,2004,3.2,40231,104,Action|Crime|Fantasy
tt0082146,Caveman ,1981,5.3,3325,91,Comedy
tt0106500,CB4 ,1993,5.7,3706,89,Comedy|Music
tt0173716,Cecil B. DeMented ,2000,5.9,7900,87,Comedy|Crime|Thriller
tt1477837,Cedar Rapids ,2011,6.6,6687,87,Comedy
tt0120533,Celebrity ,1998,6.2,11674,113,Comedy|Drama
tt0071381,Celine and Julie Go Boating ,1974,7.7,1609,193,Comedy|Drama|Fantasy|Mystery
tt1242422,Cell 211 ,2009,7.7,8745,113,Action|Drama
tt0337921,Cellular ,2004,6.5,36286,94,Crime|Thriller
tt0115851,Celtic Pride ,1996,4.8,4239,91,Comedy|Sport
tt1196204,Cemetery Junction ,2010,6.9,7784,95,Comedy|Drama
tt0109592,Cemetery Man ,1994,7.4,8701,105,Comedy|Horror|Romance
tt0210616,Center Stage ,2000,6.3,8479,115,Drama|Music
tt0140888,Central Station ,1998,8,18265,113,Drama
tt1020558,Centurion ,2010,6.4,21684,97,Action|Adventure|Drama|History|Thriller|War
tt1020773,Certified Copy ,2010,7.2,3519,106,Drama
tt1179258,Ch\xe9ri ,2009,6.1,4171,0,Comedy|Drama|Romance
tt0194368,Chain of Fools ,2000,6,2445,98,Comedy|Crime
tt0115857,Chain Reaction ,1996,5.3,17347,107,Action|Thriller|Drama
tt0118836,Chairman of the Board ,1998,2.1,3352,95,Comedy
tt0871510,Chak De India! ,2007,7.9,6741,153,Drama|Family|Sport
tt0346723,Chalte Chalte ,2003,6.6,1906,167,Drama|Romance
tt0097044,Chances Are ,1989,6.2,4060,108,Comedy|Fantasy|Romance
tt1091229,Chandni Chowk to China ,2009,4.3,2193,154,Action|Adventure|Comedy|Drama|Fantasy|Musical
tt0824747,Changeling ,2008,8,79907,141,Drama|Mystery|Thriller
tt0264472,Changing Lanes ,2002,6.5,31583,98,Drama|Thriller
tt0402910,Chaos ,2005,6.4,16963,106,Action|Crime|Drama|Thriller
tt0265116,Chaos ,2001,7.1,1531,109,Comedy|Drama|Crime
tt0460745,Chaos Theory ,2008,6.9,13703,87,Comedy|Drama|Romance
tt0103939,Chaplin ,1992,7.3,16239,143,Biography|Drama
tt0488988,Chapter 27 ,2007,5.6,4778,84,Crime|Drama
tt0119448,Character ,1997,7.9,5909,122,Crime|Drama|Mystery
tt0056923,Charade ,1963,8,24756,113,Comedy|Mystery|Romance|Thriller
tt0082158,Chariots of Fire ,1981,7.2,18039,124,Drama|History|Sport
tt0069865,Charley Varrick ,1973,7.5,3778,111,Crime|Drama|Thriller
tt0367594,Charlie and the Chocolate Factory ,2005,7,117976,115,Adventure|Comedy|Family|Fantasy
tt0423977,Charlie Bartlett ,2007,7.1,21978,97,Comedy|Drama
tt1438254,Charlie St. Cloud ,2010,5.8,7918,99,Fantasy|Romance|Drama
tt0472062,Charlie Wilson's War ,2007,7.3,48357,102,Biography|Comedy|Drama|History
tt0160127,Charlie's Angels ,2000,5.5,69277,98,Action|Adventure|Comedy|Crime|Thriller
tt0305357,Charlie's Angels: Full Throttle ,2003,4.7,49942,106,Action|Adventure|Comedy|Crime
tt0245046,Charlotte Gray ,2001,6.4,5532,121,Drama|Romance|Thriller|War
tt0413895,Charlotte's Web ,2006,6.6,9133,97,Comedy|Family|Fantasy
tt0070016,Charlotte's Web ,1973,6.8,4641,94,Animation|Family|Musical
tt0062794,Charly ,1968,7.1,2864,103,Drama|Sci-Fi
tt0109403,Chasers ,1994,4.7,2832,102,Comedy
tt0118842,Chasing Amy ,1997,7.5,67573,113,Comedy|Drama|Romance
tt0360139,Chasing Liberty ,2004,5.8,9151,111,Comedy|Romance
tt0323572,Chasing Papi ,2003,4.4,2147,80,Comedy|Romance
tt0221069,Chasing Sleep ,2000,6.5,1505,104,Horror|Mystery|Thriller
tt0066907,Chato's Land ,1972,6.3,1608,110,Western
tt1319704,Chatroom ,2010,5.1,1626,97,Drama|Thriller
tt0892255,Che: Part One ,2008,7.3,14456,134,Biography|Drama|History|War
tt0374569,Che: Part Two ,2008,7,10186,135,Biography|Drama|History|War
tt0042327,Cheaper by the Dozen ,1950,6.9,1984,86,Comedy|Drama|Family
tt0349205,Cheaper by the Dozen ,2003,5.6,27893,98,Comedy|Family
tt0452598,Cheaper by the Dozen 2 ,2005,5.2,13773,94,Adventure|Comedy|Family
tt0250292,Cheats ,2002,5.9,2853,86,Comedy
tt0080520,Cheech & Chong's Next Movie ,1980,5.6,4499,99,Comedy
tt0087042,Cheech & Chong's The Corsican Brothers ,1984,4.2,1862,82,Comedy
tt0226935,Chelsea Walls ,2001,5,1553,109,Drama
tt0298798,Cherish ,2002,6.5,1765,99,Comedy|Drama|Thriller|Mystery
tt1569364,Chernaya Molniya ,2009,5.9,1816,102,Action|Sci-Fi|Thriller
tt0092746,Cherry 2000 ,1987,5,3289,99,Action|Adventure|Sci-Fi
tt0910559,Cherry Blossoms ,2008,7.5,2375,127,Drama|Romance
tt0473464,Cherry Crush ,2007,5.5,1874,89,Drama|Thriller
tt0175526,Cherry Falls ,2000,4.8,5934,92,Horror|Mystery|Thriller
tt1248971,Cherrybomb ,2009,6.2,1951,86,Drama|Thriller
tt0220644,Cheung fo ,1999,7.3,2219,81,Crime|Drama|Mystery|Thriller
tt0057940,Cheyenne Autumn ,1964,6.9,1964,154,Drama|History|Western
tt0299658,Chicago ,2002,7.2,90899,113,Comedy|Crime|Drama|Musical
tt0371606,Chicken Little ,2005,5.8,20331,81,Animation|Adventure|Comedy|Family|Sci-Fi
tt0120630,Chicken Run ,2000,7.2,54123,84,Animation|Family|Comedy
tt0109412,Chik loh go yeung ,1992,6,1402,100,Action|Crime|Romance|Thriller
tt0094862,Child's Play ,1988,6.3,20023,87,Horror|Mystery|Thriller
tt0099253,Child's Play 2 ,1990,5.2,10225,84,Horror|Thriller
tt0103956,Child's Play 3 ,1991,4.4,8875,90,Action|Horror|Thriller
tt0090830,Children of a Lesser God ,1986,7.1,6750,119,Drama|Romance
tt0486219,Children of Glory ,2006,7.2,1791,0,Drama|History|Romance|Sport|War
tt0118849,Children of Heaven ,1997,8.1,8367,89,Adventure|Comedy|Drama|Family
tt0206634,Children of Men ,2006,8,185689,109,Adventure|Drama|Sci-Fi|Thriller
tt0087050,Children of the Corn ,1984,5.2,13478,92,Horror|Thriller
tt0106557,Children of the Corn II: The Final Sacrifice ,1992,3.8,3209,92,Horror|Thriller
tt0109415,Children of the Corn III: Urban Harvest ,1995,3.4,2897,92,Horror|Thriller
tt0056931,Children of the Damned ,1964,5.9,1526,90,Horror|Sci-Fi
tt0115886,Children of the Revolution ,1996,6,1639,101,Comedy|Drama
tt0068370,Children Shouldn't Play with Dead Things ,1973,5.2,1734,87,Comedy|Horror
tt0163579,Chill Factor ,1999,4.9,5617,102,Action|Adventure|Comedy|Thriller
tt0059012,Chimes at Midnight ,1965,8,2256,113,Comedy|Drama|War
tt0351887,Chin gei bin ,2003,5.6,2586,0,Action|Adventure|Comedy|Horror
tt0109417,China Moon ,1994,6,2460,99,Romance|Thriller
tt0071315,Chinatown ,1974,8.4,90831,130,Crime|Drama|Mystery|Thriller
tt0118851,Chinese Box ,1997,6.1,2023,99,Drama|Romance
tt0311913,Chinese Odyssey 2002 ,2002,7.1,1382,97,Comedy|Romance|Action
tt0065547,Chisum ,1970,6.6,2954,111,Western
tt0062803,Chitty Chitty Bang Bang ,1968,6.6,9973,144,Family|Comedy|Musical|Fantasy
tt1352824,Chloe ,2009,6.4,16317,96,Drama|Thriller
tt0241303,Chocolat ,2000,7.3,64392,121,Drama|Mystery|Romance
tt1183252,Chocolate ,2008,7,4976,110,Action
tt1024715,Choke ,2008,6.6,16947,92,Comedy|Drama
tt0149601,Cholera Street ,1997,7.5,2282,0,Crime|Drama|Romance
tt0087054,Choose Me ,1984,6.8,1473,106,Comedy|Drama|Romance
tt0990404,Chop Shop ,2007,7.2,2104,84,
tt0221073,Chopper ,2000,7.2,13747,94,Biography|Comedy|Crime|Drama
tt0090837,Chopping Mall ,1986,5.1,2283,77,Action|Comedy|Horror|Sci-Fi
tt0085333,Christine ,1983,6.4,20039,110,Drama|Horror|Mystery|Thriller
tt0140825,Christmas in August ,1998,7.6,1725,97,Drama|Romance
tt0097958,Christmas Vacation ,1989,7.3,35397,97,Comedy
tt0388419,Christmas with the Kranks ,2004,4.7,10281,99,Comedy|Family
tt0103962,Christopher Columbus: The Discovery ,1992,4.3,1530,120,Adventure|Biography|History
tt0382621,Chronicles ,2004,7,2140,108,Crime|Drama|Thriller
tt0884335,Chrysalis ,2007,5.3,1428,94,Crime|Drama|Sci-Fi|Thriller
tt0200530,Chuck & Buck ,2000,6.5,3563,96,Comedy|Drama
tt0286635,Chuen jik sat sau ,2001,6.9,4224,102,Crime|Drama|Thriller
tt0109424,Chungking Express ,1994,8,19093,98,Comedy|Drama|Mystery|Romance
tt0359078,Churchill: The Hollywood Years ,2004,5,1607,84,Comedy|War
tt0042332,Cinderella ,1950,7.3,24815,74,Animation|Family|Fantasy|Musical|Romance
tt0352248,Cinderella Man ,2005,8,71422,144,Biography|Drama|Romance|Sport
tt0095765,Cinema Paradiso ,1988,8.5,54278,155,Drama
tt0112679,Circle of Friends ,1995,6.5,4806,103,Drama|Romance
tt0191037,Circus ,2000,5.6,1576,95,Crime|Thriller|Drama
tt0450405,Cirque du Freak: The Vampire's Assistant ,2009,6,13320,109,Action|Adventure|Fantasy|Thriller
tt0115906,Citizen Ruth ,1996,6.9,3434,106,Comedy|Drama
tt0212879,Citizen Toxie: The Toxic Avenger IV ,2000,6.2,2255,108,Action|Comedy|Horror|Sci-Fi
tt0269095,City by the Sea ,2002,6.1,14356,108,Crime|Drama|Mystery|Thriller
tt0115907,City Hall ,1996,6.1,10523,111,Drama|Thriller
tt0087062,City Heat ,1984,5.2,3594,93,Action|Comedy|Crime|Drama
tt1174730,City Island ,2009,7.5,9835,104,Comedy|Drama
tt0120632,City of Angels ,1998,6.4,45801,114,Drama|Fantasy|Romance|Thriller
tt0970411,City of Ember ,2008,6.4,18424,90,Adventure|Family|Fantasy|Sci-Fi
tt0164003,City of Ghosts ,2002,5.9,3072,116,Crime|Drama|Thriller
tt0317248,City of God ,2002,8.8,199917,130,Crime|Drama
tt0118859,City of Industry ,1997,6,3582,97,Crime|Drama|Thriller
tt0103976,City of Joy ,1992,6,2508,132,Drama
tt1124052,City of Life and Death ,2009,7.6,2585,132,Drama|History|War
tt0870090,City of Men ,2007,7.2,5819,106,Crime|Drama
tt0081318,City of the Living Dead ,1980,6.1,5295,93,Horror
tt0080539,City of Women ,1980,6.9,2250,139,Comedy|Drama
tt0093435,City on Fire ,1987,7.1,2380,101,Action|Crime|Drama|Thriller
tt0101587,City Slickers ,1991,6.7,21497,112,Comedy|Western
tt0109439,City Slickers II: The Legend of Curly's Gold ,1994,5.2,7957,116,Adventure|Comedy|Western
tt0446298,Civic Duty ,2006,6.3,2464,98,Drama|Thriller
tt0940709,CJ7 ,2008,6.6,6229,86,Comedy|Drama|Family|Fantasy|Sci-Fi
tt0065772,Claire's Knee ,1970,7.6,2531,105,Drama|Romance
tt0044502,Clash by Night ,1952,7,2273,105,Drama|Film-Noir
tt0800320,Clash of the Titans ,2010,5.8,68750,106,Action|Adventure|Fantasy
tt0082186,Clash of the Titans ,1981,6.7,16533,118,Action|Adventure|Fantasy|Family|Romance
tt0085346,Class ,1983,5.6,4180,98,Comedy|Drama|Romance
tt0103978,Class Act ,1992,5.3,2104,98,Comedy
tt0101590,Class Action ,1991,6.2,3141,110,Drama|Thriller
tt0083739,Class of 1984 ,1982,6.3,3235,98,Crime|Drama|Thriller
tt0099277,Class of 1999 ,1990,5.1,2122,99,Action|Drama|Fantasy|Horror|Sci-Fi
tt0090849,Class of Nuke 'Em High ,1986,5.1,2389,85,Comedy|Horror|Sci-Fi
tt0118863,Clay Pigeons ,1998,6.5,6619,104,Comedy|Crime|Thriller|Drama
tt0388838,Clean ,2004,6.9,2863,111,Drama|Music
tt0094884,Clean and Sober ,1988,6.6,2743,124,Drama
tt0109443,Clean Slate ,1994,5.3,2146,107,Comedy|Mystery
tt0106579,"Clean, Shaven ",1993,7.1,2052,79,Crime|Drama
tt0896798,Cleaner ,2007,6.1,13704,88,Crime|Mystery|Thriller
tt0109444,Clear and Present Danger ,1994,6.8,31980,141,Action|Drama|Thriller
tt0055852,Cleo from 5 to 7 ,1962,7.9,3424,90,Comedy|Drama|Music
tt0056937,Cleopatra ,1963,6.8,9273,192,Biography|Drama|History|Romance
tt0424345,Clerks II ,2006,7.6,61773,97,Comedy
tt0109445,Clerks. ,1994,7.9,97639,92,Comedy
tt0389860,Click ,2006,6.6,92725,107,Comedy|Drama|Fantasy|Romance
tt0106582,Cliffhanger ,1993,6.2,38743,112,Action|Adventure|Thriller
tt0109447,Clifford ,1994,4.5,3644,90,Comedy
tt0498097,Climates ,2006,7.1,3483,101,Drama
tt0087065,Cloak & Dagger ,1984,6.2,3034,101,Action|Family|Adventure|Crime|Thriller|Mystery
tt0112688,Clockers ,1995,6.9,8991,128,Drama|Crime|Mystery
tt0157472,Clockstoppers ,2002,5,6979,94,Adventure|Sci-Fi|Thriller
tt0118866,Clockwatchers ,1997,6.2,3204,96,Comedy|Drama
tt0090852,Clockwise ,1986,6.6,5136,96,Comedy
tt0075860,Close Encounters of the Third Kind ,1977,7.8,65768,0,Drama|Sci-Fi
tt0103176,Close to Eden ,1991,7.7,1785,119,Drama
tt0286594,Close Your Eyes ,2002,6.2,1924,108,Crime|Horror|Mystery|Thriller
tt0100234,Close-Up ,1990,8,2505,98,Crime|Drama
tt0060802,Closely Watched Trains ,1966,7.8,4285,93,Comedy|Drama|War
tt0376541,Closer ,2004,7.4,81087,104,Drama|Romance
tt0101597,Closet Land ,1991,6.9,1374,89,Drama|Thriller
tt0488380,Closing the Ring ,2007,6.6,2312,118,Drama|Romance
tt0844471,Cloudy with a Chance of Meatballs ,2009,7.1,30219,90,Animation|Comedy|Family|Fantasy
tt1060277,Cloverfield ,2008,7.3,154591,85,Horror|Mystery|Sci-Fi
tt0094886,Clownhouse ,1989,5.8,1470,81,Horror
tt0331953,Club Dread ,2004,5.4,13698,104,Comedy|Horror|Thriller
tt0090856,Club Paradise ,1986,4.4,2913,96,Comedy
tt0856778,Clubbed ,2008,6.8,1893,95,Crime|Drama
tt0088930,Clue ,1985,7.2,24608,94,Comedy|Crime|Mystery|Thriller
tt0112697,Clueless ,1995,6.7,43919,97,Comedy|Romance
tt0393162,Coach Carter ,2005,7.1,27419,136,Drama|Sport
tt0080549,Coal Miner's Daughter ,1980,7.4,6464,125,Biography|Drama|Music
tt0109450,Cobb ,1994,6.3,3377,128,Biography|Drama|Sport
tt0090859,Cobra ,1986,5,21424,87,Action|Crime|Thriller
tt0094888,Cobra Verde ,1987,7.1,2802,111,Adventure|Drama
tt0094889,Cocktail ,1988,5.4,27878,104,Comedy|Drama|Romance
tt1035736,Coco Before Chanel ,2009,6.5,8845,105,Biography|Drama
tt1023441,Coco Chanel & Igor Stravinsky ,2009,6.2,1611,119,Drama
tt0088933,Cocoon ,1985,6.6,19591,117,Adventure|Comedy|Romance|Sci-Fi
tt0094890,Cocoon: The Return ,1988,4.9,5651,116,Adventure|Comedy|Mystery|Romance|Sci-Fi
tt0345061,Code 46 ,2003,6.3,10714,93,Drama|Romance|Sci-Fi|Thriller
tt0462229,Code Name: The Cleaner ,2007,4.1,5697,84,Action|Comedy|Crime
tt0088936,Code of Silence ,1985,5.6,2148,101,Action|Crime|Drama|Thriller
tt0216625,Code Unknown: Incomplete Tales of Several Journeys,2000,7,4148,118,Drama|Romance|War
tt0379217,Coffee and Cigarettes ,2003,6.8,22005,95,Comedy|Music|Drama
tt0069897,Coffy ,1973,6.7,3686,91,Action|Crime|Thriller
tt0331468,Cold Creek Manor ,2003,4.8,11584,118,Drama|Mystery|Thriller
tt0159365,Cold Mountain ,2003,7.3,57523,154,Drama|Romance|War
tt0808276,Cold Prey ,2006,6.4,5398,0,Drama|Horror|Mystery|Thriller
tt1127877,Cold Souls ,2009,6.5,4711,101,Comedy|Drama
tt0112702,Coldblooded ,1995,6.4,2189,92,Action|Comedy|Thriller
tt0369339,Collateral ,2004,7.7,120089,120,Crime|Drama|Thriller
tt0233469,Collateral Damage ,2002,5.2,26979,108,Action|Thriller
tt0844671,College ,2008,4.3,7176,94,Comedy
tt0997047,College Road Trip ,2008,3.7,7503,83,Adventure|Comedy|Drama|Family
tt0376543,Color Me Kubrick ,2005,6,3658,86,Comedy|Drama
tt0109456,Color of Night ,1994,4.8,11007,121,Mystery|Romance|Thriller|Drama
tt0094894,Colors ,1988,6.5,9493,120,Crime|Drama
tt0064177,Colossus: The Forbin Project ,1970,7.1,3012,100,Sci-Fi|Thriller
tt1015976,Columbus Day ,2008,5.4,1732,90,Crime|Drama|Thriller
tt0077355,Coma ,1978,6.8,7028,113,Mystery|Sci-Fi|Thriller
tt0085354,ComDads ,1983,6.9,1725,92,Comedy|Crime
tt0091251,Come and See ,1985,8.2,10912,136,Drama|War
tt0044509,"Come Back, Little Sheba ",1952,7.7,1975,99,Drama
tt0457308,Come Early Morning ,2006,6.2,1627,97,Drama|Romance
tt0271029,Come Sweet Death ,2000,7.6,1523,0,Comedy|Mystery|Thriller
tt0242795,Come Undone ,2000,6.8,2112,100,Drama|Romance
tt0077362,Coming Home ,1978,7.4,4822,127,Drama|Romance|War
tt0094898,Coming to America ,1988,6.8,43867,116,Comedy|Drama|Romance
tt1210801,Command Performance ,2009,5.7,1454,93,Action|Drama|Thriller
tt0119249,Commander Hamilton ,1998,5.7,2514,127,Action|Adventure|Crime|Thriller
tt0088944,Commando ,1985,6.3,44795,90,Action|Adventure
tt0144142,Committed ,2000,5.1,2104,98,Comedy|Drama
tt0097100,Communion ,1989,5.6,2113,107,Biography|Drama|Horror|Sci-Fi|Thriller
tt0076150,Communion ,1976,6.2,2394,98,Horror|Mystery|Thriller
tt0296574,Company ,2002,8,2899,155,Action|Crime|Thriller|Drama
tt0177650,Company Man ,2000,5.1,1358,95,Comedy
tt0052700,Compulsion ,1959,7.4,1872,103,Biography|Crime|Drama|History|Thriller
tt0117905,Comrades: Almost a Love Story ,1996,7.8,1673,0,Drama|Romance
tt0118880,Con Air ,1997,6.6,87959,115,Action|Crime|Thriller
tt0082198,Conan the Barbarian ,1982,6.8,44468,129,Action|Fantasy|Adventure
tt0087078,Conan the Destroyer ,1984,5.4,23102,103,Action|Fantasy|Adventure
tt0082199,Condorman ,1981,5.1,1867,90,Action|Adventure|Comedy|Drama|Family
tt0106598,Coneheads ,1993,5,17444,88,Comedy|Sci-Fi
tt0834902,Confession of Pain ,2006,6.7,1541,110,Crime|Drama|Thriller
tt1590089,Confessions ,2010,7.8,3892,106,Drama|Mystery|Thriller
tt0270288,Confessions of a Dangerous Mind ,2002,7.1,39829,113,Biography|Comedy|Crime|Drama|Romance|Thriller
tt1093908,Confessions of a Shopaholic ,2009,5.6,19625,104,Comedy|Romance
tt0361467,Confessions of a Teenage Drama Queen ,2004,4.2,11046,89,Comedy|Family|Music|Romance
tt0427089,Confetti ,2006,5.7,3012,100,Comedy|Music|Romance
tt0310910,Confidence ,2003,6.8,17997,97,Crime|Thriller
tt0086551,Confidentially Yours ,1983,7.4,2123,110,Comedy|Crime|Mystery|Thriller
tt0112715,Congo ,1995,4.7,19693,109,Action|Adventure|Mystery|Sci-Fi
tt0345074,Connie and Carla ,2004,5.9,4593,98,Comedy|Crime|Music
tt0068408,Conquest of the Planet of the Apes ,1972,5.8,6955,88,Action|Sci-Fi
tt0104006,Consenting Adults ,1992,5.6,3411,99,Crime|Drama|Mystery|Thriller
tt1043838,Conspiracy ,2008,4.7,2478,90,Action|Drama|Mystery|Thriller|War
tt0118883,Conspiracy Theory ,1997,6.5,39021,135,Action|Crime|Mystery|Romance|Thriller
tt0360486,Constantine ,2005,6.7,92782,121,Drama|Fantasy|Mystery
tt0118884,Contact ,1997,7.4,82866,150,Drama|Mystery|Sci-Fi|Thriller
tt0057345,Contempt ,1963,7.7,9037,103,Drama
tt0082200,Continental Divide ,1981,5.9,2446,103,Comedy|Romance
tt0163818,Contract Killer ,1998,6,2663,103,Action|Comedy
tt0421082,Control ,2007,7.7,22579,122,Biography|Drama|Music
tt0374584,Control ,2004,6.2,3936,0,Crime|Sci-Fi|Thriller
tt0435623,Conversations with Other Women ,2005,7,5417,84,Comedy|Drama|Romance
tt1244754,Conviction ,2010,7.2,10360,107,Biography|Drama
tt0077369,Convoy ,1978,6,5708,110,Action|Drama|Western
tt0062824,Coogan's Bluff ,1968,6.5,5313,93,Action|Crime|Thriller
tt0126250,Cookie's Fortune ,1999,6.8,8215,118,Comedy|Drama
tt0101615,Cool as Ice ,1991,2.3,5018,91,Comedy|Music|Romance
tt0061512,Cool Hand Luke ,1967,8.3,52791,126,Crime|Drama
tt0106611,Cool Runnings ,1993,6.6,28163,98,Adventure|Comedy|Family|Sport
tt0104009,Cool World ,1992,4.4,9000,102,Animation|Comedy|Fantasy
tt0092783,Cop ,1988,6.2,1716,110,Thriller|Crime|Drama
tt0106613,Cop and \xbd ,1993,3.3,4339,97,Family|Comedy
tt0118887,Cop Land ,1997,6.9,38178,104,Crime|Drama|Thriller
tt1385867,Cop Out ,2010,5.6,28224,107,Action|Comedy|Crime
tt0109480,Cops and Robbersons ,1994,4.6,3168,93,Comedy
tt0112722,Copycat ,1995,6.5,18526,123,Crime|Mystery|Thriller
tt0424908,Copying Beethoven ,2006,6.8,5540,104,Biography|Drama|Music
tt0327597,Coraline ,2009,7.8,47470,100,Animation|Adventure|Family|Fantasy|Thriller
tt0250310,Corky Romano ,2001,4.3,7280,86,Comedy|Crime
tt0121164,Corpse Bride ,2005,7.4,71468,77,Animation|Fantasy|Music|Romance
tt0109484,"Corrina, Corrina ",1994,6.1,5645,115,Comedy|Drama|Romance
tt0270891,Costa! ,2001,4.1,1461,95,Comedy|Romance
tt0167331,Cosy Dens ,1999,8,1754,115,Comedy|Drama
tt0795361,Cougar Club ,2007,4.1,2006,93,Comedy
tt1555064,Country Strong ,2010,5.9,4032,117,Drama|Music
tt0082206,Coup de Torchon ,1981,7.7,2191,128,Comedy|Crime|Drama
tt1078940,Couples Retreat ,2009,5.4,26430,113,Comedy
tt0115956,Courage Under Fire ,1996,6.6,21250,117,Action|Drama|Mystery|Thriller|War
tt0097116,Cousins ,1989,6,2483,109,Comedy|Romance
tt0275277,Cowboy Bebop: The Movie ,2001,7.7,12040,116,Animation|Action|Crime|Drama|Sci-Fi|Thriller
tt0377701,Cowboys & Angels ,2003,6.9,1399,89,Comedy|Drama
tt0200550,Coyote Ugly ,2000,5.3,38607,100,Comedy|Drama|Romance|Music
tt0254199,CQ ,2001,6.3,3015,88,Drama|Comedy|Sci-Fi
tt1183665,Cracks ,2009,6.7,3155,104,Drama|Romance|Thriller
tt0306685,Cradle 2 the Grave ,2003,5.4,16753,101,Action|Crime|Drama|Thriller
tt0150216,Cradle Will Rock ,1999,6.8,6312,132,Drama
tt0479884,Crank ,2006,7.1,83034,88,Action|Crime|Drama|Thriller
tt1121931,Crank: High Voltage ,2009,6.3,43557,96,Action|Comedy|Crime|Thriller
tt0375679,Crash ,2004,8,194749,112,Drama
tt0115964,Crash ,1996,6.2,23122,100,Drama|Thriller
tt0215681,Crazy ,2000,6.7,1792,97,Drama
tt0470993,Crazy Eights ,2006,3.9,1633,80,Horror
tt1263670,Crazy Heart ,2009,7.4,26360,112,Drama|Music|Romance
tt0142201,Crazy in Alabama ,1999,5.9,4089,111,Drama|Comedy
tt1196134,Crazy on the Outside ,2010,5.6,2198,96,Comedy|Crime
tt0099316,Crazy People ,1990,5.3,2184,90,Comedy
tt0250224,Crazy/Beautiful ,2001,6.3,13051,99,Drama|Romance
tt0974014,Creation ,2009,6.6,4695,108,Biography|Drama
tt0088960,Creator ,1985,5.6,1697,107,Comedy|Romance|Sci-Fi
tt0046876,Creature from the Black Lagoon ,1954,6.9,7271,79,Adventure|Horror|Sci-Fi
tt0381966,Creep ,2004,5.5,12131,85,Horror|Mystery|Thriller
tt0083767,Creepshow ,1982,6.5,14403,120,Comedy|Fantasy|Horror
tt0092796,Creepshow 2 ,1987,5.4,6698,92,Comedy|Fantasy|Horror|Sci-Fi|Thriller
tt0074360,Cria Cuervos ,1976,8,2547,110,Drama
tt0069467,Cries and Whispers ,1972,8,9439,91,Drama|Romance
tt0197384,Crime and Punishment in Suburbia ,2000,5.7,2058,100,Thriller|Drama
tt0074442,Crime Busters ,1977,6.8,2754,115,Action|Comedy|Adventure|Crime
tt0310924,Crime Spree ,2003,6.4,3300,98,Action|Comedy|Crime
tt0108656,Crime Story ,1993,6.8,1921,107,Crime|Action|Drama
tt0097123,Crimes and Misdemeanors ,1989,8,21499,104,Comedy|Drama
tt0087100,Crimes of Passion ,1984,6,2726,107,Drama|Romance|Thriller
tt0090886,Crimes of the Heart ,1986,6.3,1699,105,Comedy|Crime|Drama
tt0088967,Crimewave ,1985,5.8,2515,83,Comedy|Crime|Horror
tt0362526,Criminal ,2004,6.4,6084,87,Comedy|Crime|Drama|Thriller
tt0097125,Criminal Law ,1988,5.6,1458,117,Crime|Thriller
tt0205735,Criminal Lovers ,1999,6.5,2045,96,Crime|Drama|Thriller
tt0371280,Crimson Gold ,2003,7.5,1739,0,Drama|Thriller
tt0337103,Crimson Rivers 2: Angels of the Apocalypse ,2004,5.7,8241,97,Thriller|Action|Crime
tt0112740,Crimson Tide ,1995,7.2,36311,116,Action|Drama|Thriller
tt0090887,Critters ,1986,5.8,8604,82,Action|Comedy|Horror|Sci-Fi|Thriller
